Ping ID,Unit ID,Timestamp UTC,date_cst2,Ping Latitude,Ping Longitude,Zone ID,Distance from Zone Center (mi),Zone Name,Zone Center Latitude,Zone Center Longitude
4448351,737380792,42611.01694,8/28/16 6:24 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448352,737380792,42611.01694,8/28/16 6:24 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448400,737380792,42611.01858,8/28/16 6:26 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448399,737380792,42611.01858,8/28/16 6:26 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448402,737380792,42611.01859,8/28/16 6:26 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448401,737380792,42611.01859,8/28/16 6:26 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448462,737380792,42611.02067,8/28/16 6:29 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448461,737380792,42611.02067,8/28/16 6:29 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448554,737380792,42611.02275,8/28/16 6:32 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448553,737380792,42611.02275,8/28/16 6:32 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448604,737380792,42611.02484,8/28/16 6:35 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448603,737380792,42611.02484,8/28/16 6:35 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448660,737380792,42611.02692,8/28/16 6:38 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448659,737380792,42611.02692,8/28/16 6:38 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448666,737380792,42611.02709,8/28/16 6:39 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448665,737380792,42611.02709,8/28/16 6:39 PM,32.03510207,-103.6789999,659,0.036683076,RED HILLS WEST 21 `BO` FEDERAL COM,32.03501772,-103.6783816
4448728,737380792,42611.02918,8/28/16 6:42 PM,32.03699437,-103.6697691,,,,,
4448727,737380792,42611.02918,8/28/16 6:42 PM,32.03699437,-103.6697691,,,,,
4448749,737380792,42611.02988,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448750,737380792,42611.02988,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448754,737380792,42611.0299,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448753,737380792,42611.0299,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448763,737380792,42611.03017,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448764,737380792,42611.03017,8/28/16 6:43 PM,32.0370051,-103.6697584,,,,,
4448831,737380792,42611.03226,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448832,737380792,42611.03226,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448842,737380792,42611.03251,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448841,737380792,42611.03251,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448844,737380792,42611.03252,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448843,737380792,42611.03252,8/28/16 6:46 PM,32.0370051,-103.6697584,,,,,
4448849,737380792,42611.03272,8/28/16 6:47 PM,32.0370051,-103.6697584,,,,,
4448850,737380792,42611.03272,8/28/16 6:47 PM,32.0370051,-103.6697584,,,,,
4448910,737380792,42611.0348,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448909,737380792,42611.0348,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448917,737380792,42611.03539,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448918,737380792,42611.03539,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448920,737380792,42611.03541,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448919,737380792,42611.03541,8/28/16 6:50 PM,32.0370051,-103.6697584,,,,,
4448964,737380792,42611.03749,8/28/16 6:53 PM,32.0370051,-103.6697584,,,,,
4448963,737380792,42611.03749,8/28/16 6:53 PM,32.0370051,-103.6697584,,,,,
4448998,737380792,42611.03957,8/28/16 6:56 PM,32.0370051,-103.6697584,,,,,
4448997,737380792,42611.03957,8/28/16 6:56 PM,32.0370051,-103.6697584,,,,,
4449039,737380792,42611.04166,8/28/16 6:59 PM,32.0370051,-103.6697584,,,,,
4449041,737380792,42611.04166,8/28/16 6:59 PM,32.0370051,-103.6697584,,,,,
4449094,737380792,42611.04374,8/28/16 7:02 PM,32.0370051,-103.6697584,,,,,
4449093,737380792,42611.04374,8/28/16 7:02 PM,32.0370051,-103.6697584,,,,,
4449164,737380792,42611.04581,8/28/16 7:05 PM,32.0370051,-103.6697584,,,,,
4449163,737380792,42611.04581,8/28/16 7:05 PM,32.0370051,-103.6697584,,,,,
4449206,737380792,42611.04789,8/28/16 7:08 PM,32.0370051,-103.6697584,,,,,
4449205,737380792,42611.04789,8/28/16 7:08 PM,32.0370051,-103.6697584,,,,,
4449236,737380792,42611.04938,8/28/16 7:11 PM,32.0370051,-103.6697584,,,,,
4449235,737380792,42611.04938,8/28/16 7:11 PM,32.0370051,-103.6697584,,,,,
4449347,737380792,42611.05146,8/28/16 7:14 PM,32.0370051,-103.6697584,,,,,
4449348,737380792,42611.05146,8/28/16 7:14 PM,32.0370051,-103.6697584,,,,,
4449399,737380792,42611.05248,8/28/16 7:15 PM,32.0370051,-103.6697584,,,,,
4449400,737380792,42611.05248,8/28/16 7:15 PM,32.0370051,-103.6697584,,,,,
4449402,737380792,42611.05249,8/28/16 7:15 PM,32.0370051,-103.6697584,,,,,
4449401,737380792,42611.05249,8/28/16 7:15 PM,32.0370051,-103.6697584,,,,,
4449479,737380792,42611.05457,8/28/16 7:18 PM,32.0370051,-103.6697584,,,,,
4449477,737380792,42611.05457,8/28/16 7:18 PM,32.0370051,-103.6697584,,,,,
4449568,737380792,42611.05666,8/28/16 7:21 PM,32.0370051,-103.6697584,,,,,
4449567,737380792,42611.05666,8/28/16 7:21 PM,32.0370051,-103.6697584,,,,,
4449643,737380792,42611.05874,8/28/16 7:24 PM,32.0370051,-103.6697584,,,,,
4449644,737380792,42611.05874,8/28/16 7:24 PM,32.0370051,-103.6697584,,,,,
4449694,737380792,42611.0601,8/28/16 7:26 PM,32.0370051,-103.6697584,,,,,
4449693,737380792,42611.0601,8/28/16 7:26 PM,32.0370051,-103.6697584,,,,,
4449752,737380792,42611.06163,8/28/16 7:28 PM,32.0370051,-103.6697584,,,,,
4449751,737380792,42611.06163,8/28/16 7:28 PM,32.0370051,-103.6697584,,,,,
4449754,737380792,42611.06164,8/28/16 7:28 PM,32.0370051,-103.6697584,,,,,
4449753,737380792,42611.06164,8/28/16 7:28 PM,32.0370051,-103.6697584,,,,,
4449838,737380792,42611.06449,8/28/16 7:32 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449837,737380792,42611.06449,8/28/16 7:32 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449840,737380792,42611.0645,8/28/16 7:32 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449839,737380792,42611.0645,8/28/16 7:32 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449874,737380792,42611.06578,8/28/16 7:34 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449873,737380792,42611.06578,8/28/16 7:34 PM,32.03405601,-103.6698724,2385,0.02774059,RED HILLS WEST `22` FEDERAL COM,32.03443015,-103.6697006
4449937,737380792,42611.06786,8/28/16 7:37 PM,32.03718883,-103.6785439,,,,,
4449938,737380792,42611.06786,8/28/16 7:37 PM,32.03718883,-103.6785439,,,,,
4450008,737380792,42611.06994,8/28/16 7:40 PM,32.04990787,-103.6847197,,,,,
4450007,737380792,42611.06994,8/28/16 7:40 PM,32.04990787,-103.6847197,,,,,
4450096,737380792,42611.07203,8/28/16 7:43 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450095,737380792,42611.07203,8/28/16 7:43 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450119,737380792,42611.07228,8/28/16 7:44 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450117,737380792,42611.07228,8/28/16 7:44 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450122,737380792,42611.07229,8/28/16 7:44 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450121,737380792,42611.07229,8/28/16 7:44 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450218,737380792,42611.07438,8/28/16 7:47 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450217,737380792,42611.07438,8/28/16 7:47 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450306,737380792,42611.07646,8/28/16 7:50 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450305,737380792,42611.07646,8/28/16 7:50 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450389,737380792,42611.07854,8/28/16 7:53 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450390,737380792,42611.07854,8/28/16 7:53 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450451,737380792,42611.07999,8/28/16 7:55 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450449,737380792,42611.07999,8/28/16 7:55 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450515,737380792,42611.0816,8/28/16 7:57 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450516,737380792,42611.0816,8/28/16 7:57 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450520,737380792,42611.08161,8/28/16 7:57 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450518,737380792,42611.08161,8/28/16 7:57 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450610,737380792,42611.08369,8/28/16 8:00 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450609,737380792,42611.08369,8/28/16 8:00 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450676,737380792,42611.08543,8/28/16 8:03 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450675,737380792,42611.08543,8/28/16 8:03 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450754,737380792,42611.08752,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450753,737380792,42611.08752,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450756,737380792,42611.08755,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450755,737380792,42611.08755,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450758,737380792,42611.08756,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450757,737380792,42611.08756,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450772,737380792,42611.08799,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450771,737380792,42611.08799,8/28/16 8:06 PM,32.05122751,-103.6896161,660,0.024277465,RED HILLS WEST 8 FEDERAL,32.05094372,-103.6893717
4450814,737380792,42611.08959,8/28/16 8:09 PM,32.06391973,-103.6750557,,,,,
4450813,737380792,42611.08959,8/28/16 8:09 PM,32.06391973,-103.6750557,,,,,
4450858,737380792,42611.09168,8/28/16 8:12 PM,32.06709412,-103.6728053,,,,,
4450857,737380792,42611.09168,8/28/16 8:12 PM,32.06709412,-103.6728053,,,,,
4450860,737380792,42611.09182,8/28/16 8:12 PM,32.06791085,-103.6724164,,,,,
4450859,737380792,42611.09182,8/28/16 8:12 PM,32.06791085,-103.6724164,,,,,
4450862,737380792,42611.09184,8/28/16 8:12 PM,32.06791085,-103.6724164,,,,,
4450861,737380792,42611.09184,8/28/16 8:12 PM,32.06791085,-103.6724164,,,,,
4450896,737380792,42611.09392,8/28/16 8:15 PM,32.12358279,-103.6708862,,,,,
4450895,737380792,42611.09392,8/28/16 8:15 PM,32.12358279,-103.6708862,,,,,
4450948,737380792,42611.09601,8/28/16 8:18 PM,32.16858355,-103.6709171,,,,,
4450947,737380792,42611.09601,8/28/16 8:18 PM,32.16858355,-103.6709171,,,,,
4451000,737380792,42611.09809,8/28/16 8:21 PM,32.21625312,-103.6753105,,,,,
4450999,737380792,42611.09809,8/28/16 8:21 PM,32.21625312,-103.6753105,,,,,
4451004,737380792,42611.0984,8/28/16 8:21 PM,32.21729381,-103.6840867,,,,,
4451003,737380792,42611.0984,8/28/16 8:21 PM,32.21729381,-103.6840867,,,,,
4451066,737380792,42611.10049,8/28/16 8:24 PM,32.2458057,-103.7323893,,,,,
4451065,737380792,42611.10049,8/28/16 8:24 PM,32.2458057,-103.7323893,,,,,
4451112,737380792,42611.10257,8/28/16 8:27 PM,32.27848573,-103.7405915,,,,,
4451111,737380792,42611.10257,8/28/16 8:27 PM,32.27848573,-103.7405915,,,,,
4451167,737380792,42611.10465,8/28/16 8:30 PM,32.31857269,-103.7405968,,,,,
4451168,737380792,42611.10465,8/28/16 8:30 PM,32.31857269,-103.7405968,,,,,
4451216,737380792,42611.10674,8/28/16 8:33 PM,32.35965341,-103.7408275,,,,,
4451215,737380792,42611.10674,8/28/16 8:33 PM,32.35965341,-103.7408275,,,,,
4451285,737380792,42611.10882,8/28/16 8:36 PM,32.39525303,-103.7270356,,,,,
4451288,737380792,42611.10882,8/28/16 8:36 PM,32.39525303,-103.7270356,,,,,
4451286,737380792,42611.10882,8/28/16 8:36 PM,32.39525303,-103.7270356,,,,,
4451287,737380792,42611.10882,8/28/16 8:36 PM,32.39525303,-103.7270356,,,,,
4451356,737380792,42611.1109,8/28/16 8:39 PM,32.43481427,-103.7227695,,,,,
4451355,737380792,42611.1109,8/28/16 8:39 PM,32.43481427,-103.7227695,,,,,
4451424,737380792,42611.11299,8/28/16 8:42 PM,32.47561067,-103.7229171,,,,,
4451423,737380792,42611.11299,8/28/16 8:42 PM,32.47561067,-103.7229171,,,,,
4451464,737380792,42611.11507,8/28/16 8:45 PM,32.51441151,-103.7315551,,,,,
4451463,737380792,42611.11507,8/28/16 8:45 PM,32.51441151,-103.7315551,,,,,
4451522,737380792,42611.11715,8/28/16 8:48 PM,32.54705534,-103.7456394,,,,,
4451521,737380792,42611.11715,8/28/16 8:48 PM,32.54705534,-103.7456394,,,,,
